-3119953.11043,4086923.53489,3761586.94545,0.634814767342,2.22281775382,103.11326687,-0.0248858828584,0.0604636811453,0.0397235583773,1.45743095875,2.20360732079,2.25878882408,0.174196317792,0.263381451368,0.269976913929,
-3119953.17548,4086923.64186,3761587.03796,0.634814767446,2.22281775125,103.268375574,0.0086615624864,-0.016120095635,-0.0139658865325,1.45547032356,2.19746470451,2.25799918175,0.173961982131,0.262647271156,0.269882529974,
-3119953.27332,4086923.71558,3761587.07273,0.634814760846,2.22281775768,103.383982002,-0.0109171732771,0.0250843497949,-0.00108341420096,1.45650076866,2.20057082176,2.25817370415,0.174085140228,0.263018518686,0.2699033916,
-3119953.22479,4086923.67632,3761587.10238,0.634814770257,2.22281775481,103.352722333,-0.0415019031998,0.0101148721011,-0.00504750083912,1.45694601536,2.20133924484,2.25804305077,0.174138352275,0.263110369444,0.269887775183,
-3119953.27742,4086923.82032,3761587.17319,0.634814765571,2.22281774595,103.512585306,0.0096395104057,-0.0407697617629,-0.00384228556651,1.45744252205,2.19965648651,2.25784254074,0.1741977036,0.26290923357,0.269863814116,
-3119953.25876,4086923.89111,3761587.18295,0.634814762614,2.22281773471,103.554568918,-0.0297094457397,0.0478273959164,0.00233914389302,1.45634150505,2.19933342934,2.25756239891,0.174066111445,0.26287060976,0.269830316305,
-3119953.10589,4086923.71182,3761587.11342,0.634814775754,2.22281773224,103.323894101,-0.0343461633841,0.0292758783786,0.0191310658603,1.45650863647,2.19872665405,2.25734019279,0.174086079001,0.26279810071,0.269803762436,
-3119952.86802,4086923.15614,3761586.84116,0.634814795934,2.22281776104,102.690577866,-0.0227653998116,0.0545840096139,0.016160828012,1.45595908165,2.1951982975,2.25685715675,0.174020394683,0.262376368046,0.269746005535,
-3119952.97981,4086923.49384,3761586.89078,0.63481477382,2.22281776073,102.857843483,-0.0450515692341,0.0299189815852,-0.00543931825021,1.45653605461,2.20153617859,2.25719213486,0.174089357257,0.263133913279,0.269786059856,
-3119952.97981,4086923.49384,3761586.89078,0.634814770855,2.22281773847,102.9907594,-0.0450515692341,0.0299189815852,-0.00543931825021,1.45653605461,2.20153617859,2.25719213486,0.174089357257,0.263133913279,0.269786059856,
-3119953.09473,4086923.6528,3761587.05465,0.634814773317,2.22281773748,103.24581831,0.0539305341331,-0.0496041373016,-0.027005091919,1.45587384701,2.20111346245,2.25637221336,0.17401021719,0.26308336854,0.26968806982,
-3119953.12106,4086923.53461,3761587.06635,0.634814782072,2.2228177555,103.189980044,0.032148987366,-0.178242842951,-0.0673094806158,1.45640683174,2.19759917259,2.2559094429,0.174073919654,0.26266336441,0.26963275671,
-3119953.15456,4086923.47441,3761587.03734,0.634814780966,2.22281776778,103.150613571,0.0129186465763,0.00798037950971,-0.0209978746622,1.45737195015,2.20705461502,2.25660777092,0.174189269543,0.263793498278,0.269716203213,
-3119952.9816,4086923.10173,3761586.97046,0.634814809915,2.22281778502,102.787935679,0.0082037346944,0.00126610238681,-0.00101527632084,1.45792365074,2.20564889908,2.25636100769,0.174255207181,0.263625442982,0.269686698914,
-3119952.95429,4086922.83055,3761586.87026,0.634814818876,2.2228178128,102.541609163,-0.0740215522597,0.134740066971,0.0482310945247,1.45626246929,2.19908905029,2.25546336174,0.174056649208,0.262841403484,0.269579410553,
-3119953.02966,4086922.97234,3761586.89451,0.634814807169,2.22281780772,102.683567342,-0.00695944712377,0.0247815528903,-5.05751659245e-05,1.4547919035,2.19422698021,2.25475597382,0.173880890012,0.262260288,0.269494891167,
-3119953.01946,4086923.0868,3761586.91762,0.634814802187,2.22281779264,102.76553992,-0.00860150776493,-0.0277684288491,0.0175117951416,1.4541721344,2.19402289391,2.25463676453,0.173806816339,0.2622359097,0.269480645657,
-3119953.09089,4086922.98649,3761586.90749,0.634814804298,2.22281781552,102.730229523,0.0152543332344,0.0363630352846,-0.0226698402086,1.45621693134,2.19734787941,2.25495481491,0.174051225185,0.262633293867,0.269518643618,
-3119953.09129,4086922.76391,3761586.80181,0.634814807394,2.22281784185,102.525301045,-0.015437577269,0.0382211651177,0.0187748238957,1.45421743393,2.19257521629,2.25425243378,0.173812225461,0.262062847614,0.269434720278,
